"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
155,"2","Первый раз вы решили вопрос быстро ","2025-05-08T13:10:37.895011Z",3889542,5.85,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-08T13:10:37.895011Z","","","","",""
156,"2","Надолго ли","2025-05-08T13:10:47.968001Z",3889737,11.057,1,"{""choices"":[""Вопрос решен"",""ни к одному из перечисленных""]}","2025-05-08T13:11:09.079469Z","","","","",""
157,"2","отлично спасибо ","2025-05-08T13:11:14.094335Z",3889783,5.84,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:11:16.843057Z","","","","",""
158,"2","спасибо большое, Татьяна.","2025-05-08T13:11:20.546908Z",3889827,2.702,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-08T13:11:20.546908Z","","","","",""
159,"2","спасибо ","2025-05-08T13:11:23.194271Z",3889866,1.589,5,"Вопрос решен","2025-05-08T13:11:23.194271Z","","","","",""
160,"2","Лучший мастер на свете 🥰Спасибо большое 🙏","2025-05-08T13:11:41.896199Z",3889956,17.903,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-08T13:11:41.896199Z","","","","",""
161,"2","Спасибо большое, что починили домофон. ","2025-05-08T13:11:49.485915Z",3890030,6.547,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:11:49.485915Z","","","","",""
162,"2","Отличная работа","2025-05-08T13:11:57.199804Z",3890209,13.67,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:12:04.572363Z","","","","",""
163,"2","Спасибо огромное за помощь!","2025-05-08T13:12:10.558218Z",3890231,5.163,5,"Вопрос решен","2025-05-08T13:12:10.558218Z","","","","",""
164,"2","обычная услуга. Цена, правда, завышена (за около 10ти минут работы). ","2025-05-08T13:12:38.288411Z",3890239,7.694,5,"Вопрос решен","2025-05-08T13:12:40.776032Z","","","","",""
165,"2","отличная работа. теперь дверь закрывается плавно. спасибо. ","2025-05-08T13:12:50.462771Z",3890275,8.875,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:12:50.462771Z","","","","",""
166,"2","спасибо","2025-05-08T13:12:53.500392Z",3890303,1.85,5,"Вопрос решен","2025-05-08T13:12:53.500392Z","","","","",""
167,"2","спасибо большое ","2025-05-08T13:12:55.770721Z",3890389,1.421,5,"Вопрос решен","2025-05-08T13:12:55.770721Z","","","","",""
168,"2","Все супер быстро! Спасибо! ","2025-05-08T13:13:00.567451Z",3890393,3.804,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-08T13:13:00.567451Z","","","","",""
169,"2","Оперативно) спасибо","2025-05-08T13:13:05.013737Z",3890484,3.513,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-08T13:13:05.013737Z","","","","",""
170,"2","Супер","2025-05-08T13:13:08.960933Z",3890486,6.909000000000001,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:13:13.965984Z","","","","",""
171,"2","Спасибо.","2025-05-08T13:13:18.535348Z",3890512,2.186,5,"Вопрос решен","2025-05-08T13:13:18.535348Z","","","","",""
172,"2","Молодцы, оперативно. ","2025-05-08T13:13:24.907472Z",3890517,5.421,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:13:24.907472Z","","","","",""
173,"2","Вопрос решился быстро. Спасибо!","2025-05-08T13:13:30.800270Z",3890604,4.678,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:13:30.800270Z","","","","",""
174,"2","Спасибо 😉 ","2025-05-08T13:13:35.046260Z",3890656,2.168,5,"Вопрос решен","2025-05-08T13:13:35.046260Z","","","","",""
175,"2","Александру спасибо за объяснение причины бульканья ! ","2025-05-08T13:13:46.476536Z",3890678,10.114,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-08T13:13:46.476536Z","","","","",""
176,"2","спасибо! всё быстро!","2025-05-08T13:13:50.872421Z",3890716,3.26,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:13:50.872421Z","","","","",""
177,"2","Спасибо","2025-05-08T13:13:54.595584Z",3890952,2.414,5,"Вопрос решен","2025-05-08T13:13:54.595584Z","","","","",""
178,"2","Спасибо! Исправили мою ошибку","2025-05-08T13:14:08.907746Z",3890985,13.73,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:14:14.198516Z","","","","",""
179,"2","мастер сделал все очень быстро и аккуратно","2025-05-08T13:14:24.743440Z",3891095,9.616,5,"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-08T13:14:24.743440Z","","","","",""
180,"2","спасибо!","2025-05-08T13:14:27.311198Z",3891173,1.456,5,"Вопрос решен","2025-05-08T13:14:27.311198Z","","","","",""
181,"2","спасибо за оперативность","2025-05-08T13:14:33.141680Z",3891188,3.781,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:14:33.141680Z","","","","",""
182,"2","Спасибо!","2025-05-08T13:14:37.472364Z",3891298,2.162,5,"Вопрос решен","2025-05-08T13:14:37.472364Z","","","","",""
183,"2","Очень вежливый и профессиональный мастер. Устранил все недочеты оперативно и качественно. Просто отлично. Спасибо ","2025-05-08T13:14:51.316320Z",3891325,13.163,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:14:51.316320Z","","","","",""
184,"2","Иван, огромное спасибо вам ! ","2025-05-08T13:14:55.708097Z",3891380,3.07,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-08T13:14:55.708097Z","","","","",""
185,"2","Среагировали за 20 минут!!!!","2025-05-08T13:15:00.724245Z",3891477,3.985,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-08T13:15:00.724245Z","","","","",""
186,"2","Спасибо специалисту Роману, который помог мне наконец-то решить мой вопрос! Очень грамотный и вежливый специалист) ","2025-05-08T13:15:17.885233Z",3891489,14.754,5,"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-08T13:15:17.885233Z","","","","",""
187,"2","спасибо! в тот же день электрик решил проблему.","2025-05-09T16:07:28.901371Z",3891568,58.351,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-09T16:07:28.901371Z","","","","",""
188,"2","Лифт и полы помыли , большое спасибо за уборку ! Ждём установку зеркал в лифтах","2025-05-09T16:07:30.340333Z",3891612,69.55799999999999,5,"ни к одному из перечисленных","2025-05-09T16:07:30.340333Z","","","","",""
189,"2","спасибо!","2025-05-09T16:07:31.706026Z",3891740,3.507,5,"Вопрос решен","2025-05-09T16:07:36.341275Z","","","","",""
190,"2","да все верно. спасибо","2025-05-09T16:07:58.315879Z",3891850,4.088,5,"Вопрос решен","2025-05-09T16:07:58.315879Z","","","","",""
191,"2","спасибо всё бистро устранили ","2025-05-09T16:08:00.882741Z",3891871,4.275,5,"Вопрос решен","2025-05-09T16:08:00.882741Z","","","","",""
192,"2","Спасибо, вроде бы стало лучше. ","2025-05-09T16:08:12.727618Z",3891943,16.681,4,"Вопрос решен","2025-05-09T16:08:12.727618Z","","","","",""
193,"2","Спасибо большое за Вашу быструю и профессиональную помощь. ","2025-05-09T16:09:05.604406Z",3892115,19.675,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-09T16:09:05.604406Z","","","","",""
